input video is: 640x480 @60.0 11008
0.733,19,0.0,4.399999999999999,308,172,295,167
0.750,13,0.0,4.499999999999998,357,147,298,155
0.767,20,0.0,4.599999999999998,266,185,287,152
0.783,23,0.0,4.6999999999999975,322,147,280,145
0.800,22,0.0,4.799999999999997,204,177,265,140
0.817,25,0.0,4.899999999999997,249,200,267,151
0.833,20,0.0,4.9999999999999964,285,132,278,139
0.850,29,0.0,5.099999999999996,291,135,287,135
0.867,23,0.0,5.199999999999996,340,164,305,140
0.883,21,0.0,5.299999999999995,324,192,317,144
0.900,20,0.0,5.399999999999995,334,170,335,127
0.917,24,0.0,5.499999999999995,311,166,343,108
0.933,19,0.0,5.599999999999994,260,203,326,117
0.950,20,0.0,5.699999999999994,303,200,325,127
0.967,22,0.0,5.799999999999994,310,189,323,129
0.983,25,0.0,5.899999999999993,304,176,319,130
1.000,20,0.0,5.999999999999993,277,179,314,131,1,16.0
1.017,20,0.0,6.0999999999999925,260,198,305,140
1.033,18,0.0,6.199999999999992,304,180,323,127
1.050,19,0.0,6.299999999999992,300,206,328,138
1.067,24,0.0,6.3999999999999915,270,183,325,141
1.083,24,0.0,6.499999999999991,328,167,329,141
1.100,22,0.0,6.599999999999991,277,158,321,144
1.117,27,0.0,6.69999999999999,278,183,321,150
1.133,23,0.0,6.79999999999999,316,179,345,137
1.150,10,0.0,6.89999999999999,345,131,368,119
1.167,9,0.0,6.999999999999989,322,196,361,118
1.183,19,0.0,7.099999999999989,308,195,352,115
1.200,25,0.0,7.199999999999989,292,167,347,119
1.217,23,0.0,7.299999999999988,300,185,344,127
1.233,24,0.0,7.399999999999988,309,184,346,122
1.250,18,0.0,7.499999999999988,353,150,348,111
1.267,26,0.0,7.599999999999987,292,163,342,109
1.283,16,0.0,7.699999999999987,318,153,351,102
1.300,34,0.0,7.7999999999999865,307,198,348,119
1.317,11,0.0,7.899999999999986,363,159,355,101
1.333,11,0.0,7.999999999999986,334,177,356,101
1.350,25,0.0,8.099999999999985,289,155,343,107
1.367,27,0.0,8.199999999999985,281,186,337,118
1.383,17,0.0,8.299999999999985,354,156,346,111
1.400,21,0.0,8.399999999999984,278,145,340,109
1.417,13,0.0,8.499999999999984,284,160,342,108
1.433,15,0.0,8.599999999999984,326,202,342,118
1.450,15,0.0,8.699999999999983,312,193,341,116
1.467,15,0.0,8.799999999999983,285,183,342,110
1.483,14,0.0,8.899999999999983,300,183,339,111
1.500,16,0.0,8.999999999999982,271,153,338,107
1.517,21,0.0,9.099999999999982,284,159,338,109
1.533,14,0.0,9.199999999999982,277,180,342,108
1.550,21,0.0,9.299999999999981,299,186,347,110
1.567,17,0.0,9.39999999999998,273,151,342,110
1.583,14,0.0,9.49999999999998,263,222,342,111
1.600,18,0.0,9.59999999999998,271,225,339,114
1.617,27,0.0,9.69999999999998,283,206,335,120
1.633,21,0.0,9.79999999999998,299,186,334,120
1.650,19,0.0,9.899999999999979,278,198,335,120
1.667,16,0.0,9.999999999999979,337,174,345,118
1.683,16,0.0,10.099999999999978,317,177,348,120
1.700,18,0.0,10.199999999999978,302,213,345,127
1.717,20,0.0,10.299999999999978,287,206,342,134
1.733,21,0.0,10.399999999999977,298,200,343,141
1.750,24,0.0,10.499999999999977,292,201,341,143
1.767,17,0.0,10.599999999999977,313,146,340,140
1.783,15,0.0,10.699999999999976,295,171,341,140
1.800,20,0.0,10.799999999999976,279,188,342,146
1.817,23,0.0,10.899999999999975,314,194,350,144
1.833,20,0.0,10.999999999999975,351,190,360,143
1.850,25,0.0,11.099999999999975,291,177,350,134
1.867,20,0.0,11.199999999999974,292,172,347,130
1.883,22,0.0,11.299999999999974,294,205,345,135
1.900,17,0.0,11.399999999999974,295,172,348,127
1.917,27,0.0,11.499999999999973,285,206,344,129
1.933,17,0.0,11.599999999999973,278,192,343,121
1.950,24,0.0,11.699999999999973,297,197,340,115
1.967,29,0.0,11.799999999999972,321,194,340,120
1.983,31,0.0,11.899999999999972,299,210,339,128
2.000,24,0.0,11.999999999999972,297,197,339,128,2,19.983333333333334
2.017,27,0.0,12.099999999999971,318,207,340,133
2.033,27,0.0,12.19999999999997,310,192,339,136
2.050,25,0.0,12.29999999999997,306,204,341,142
2.067,19,0.0,12.39999999999997,246,227,338,139
2.083,27,0.0,12.49999999999997,302,221,345,140
2.100,30,0.0,12.59999999999997,309,196,346,140
2.117,25,0.0,12.699999999999969,286,182,344,138
2.133,21,0.0,12.799999999999969,325,168,346,139
2.150,26,0.0,12.899999999999968,303,162,346,138
2.167,28,0.0,12.999999999999968,339,175,347,140
2.183,20,0.0,13.099999999999968,335,194,358,144
2.200,20,0.0,13.199999999999967,329,191,353,146
2.217,23,0.0,13.299999999999967,340,183,351,147
2.233,22,0.0,13.399999999999967,358,172,353,139
2.250,29,0.0,13.499999999999966,301,207,347,145
2.267,22,0.0,13.599999999999966,325,218,348,148
2.283,22,0.0,13.699999999999966,306,224,346,147
2.300,19,0.0,13.799999999999965,313,202,344,146
2.317,28,0.0,13.899999999999965,326,225,341,148
2.333,23,0.0,13.999999999999964,338,195,347,147
2.350,18,0.0,14.099999999999964,323,197,347,140
2.367,20,0.0,14.199999999999964,373,202,351,131
2.383,26,0.0,14.299999999999963,359,211,350,128
2.400,21,0.0,14.399999999999963,378,161,353,120
2.417,20,0.0,14.499999999999963,351,174,351,121
2.433,17,0.0,14.599999999999962,325,180,346,124
2.450,21,0.0,14.699999999999962,302,214,343,130
2.467,19,0.0,14.799999999999962,307,171,348,128
2.483,23,0.0,14.899999999999961,318,175,348,130
2.500,18,0.0,14.999999999999961,359,186,350,125
2.517,21,0.0,15.09999999999996,342,217,352,131
2.533,23,0.0,15.199999999999958,334,236,349,137
2.550,26,0.0,15.29999999999996,313,221,352,135
2.567,26,0.0,14.39999999999996,288,212,351,137
2.583,27,0.0,14.49999999999996,291,180,348,137
2.600,24,0.0,14.599999999999959,265,190,345,138
2.617,30,0.0,14.699999999999958,261,205,346,145
2.633,27,0.0,14.799999999999958,271,230,348,155
2.650,32,0.0,14.899999999999958,280,234,341,158
2.667,29,0.0,14.999999999999957,326,186,358,150
2.683,24,0.0,15.099999999999957,318,176,359,152
2.700,27,0.0,15.199999999999958,315,154,357,149
2.717,31,0.0,15.29999999999996,294,188,360,154
2.733,28,0.0,15.399999999999961,289,160,361,148
2.750,31,0.0,15.499999999999963,308,167,361,150
2.767,35,0.0,15.599999999999964,312,178,365,152
2.783,34,0.0,15.699999999999966,285,174,359,150
2.800,28,0.0,15.799999999999967,327,193,367,153
2.817,31,0.0,15.899999999999968,307,172,364,154
2.833,27,0.0,15.99999999999997,307,205,362,161
2.850,30,0.0,16.099999999999973,291,191,353,162
2.867,27,0.0,16.199999999999974,344,186,361,166
2.883,26,0.0,16.299999999999976,325,226,359,170
2.900,27,0.0,16.399999999999977,292,214,353,173
2.917,34,0.0,16.49999999999998,296,207,350,175
2.933,28,0.0,16.59999999999998,309,203,354,178
2.950,30,0.0,16.69999999999998,318,193,357,182
2.967,31,0.0,16.799999999999983,309,216,355,186
2.983,29,0.0,16.899999999999984,307,222,361,189
3.000,28,0.0,16.999999999999986,251,215,350,187,3,25.616666666666667
3.017,26,0.0,17.099999999999987,292,215,349,187
3.033,27,0.0,17.19999999999999,283,215,343,190
3.050,29,0.0,17.29999999999999,304,205,345,187
3.067,27,0.0,17.39999999999999,303,232,354,186
3.083,28,0.0,17.499999999999993,364,216,362,183
3.100,28,0.0,17.599999999999994,296,208,357,185
3.117,33,0.0,17.699999999999996,303,198,354,186
3.133,27,0.0,17.799999999999997,289,232,352,185
3.150,25,0.0,17.9,343,214,358,184
3.167,30,0.0,18.0,301,225,356,185
3.183,39,0.0,18.1,268,215,344,184
3.200,29,0.0,18.200000000000003,284,191,348,175
3.217,29,0.0,18.300000000000004,293,211,353,173
3.233,27,0.0,18.400000000000006,288,197,351,176
3.250,32,0.0,18.500000000000007,286,218,349,176
3.267,24,0.0,18.60000000000001,321,192,353,160
3.283,27,0.0,18.70000000000001,302,184,350,154
3.300,30,0.0,18.80000000000001,323,182,351,146
3.317,32,0.0,18.900000000000013,289,172,345,138
3.333,27,0.0,19.000000000000014,300,166,347,137
3.350,29,0.0,19.100000000000016,303,183,345,140
3.367,30,0.0,19.200000000000017,301,195,348,143
3.383,36,0.0,19.30000000000002,352,163,355,138
3.400,33,0.0,19.40000000000002,302,176,347,140
3.417,29,0.0,19.50000000000002,325,180,348,141
3.433,29,0.0,19.600000000000023,332,167,349,141
3.450,35,0.0,19.700000000000024,321,180,347,143
3.467,31,0.0,19.800000000000026,320,180,345,143
3.483,32,0.0,19.900000000000027,302,174,341,144
3.500,28,0.0,20.00000000000003,316,161,342,144
3.517,31,0.0,20.10000000000003,313,170,339,141
3.533,26,0.0,20.20000000000003,276,167,335,139
3.550,33,0.0,20.300000000000033,313,181,331,141
3.567,30,0.0,20.400000000000034,293,184,332,142
3.583,32,0.0,20.500000000000036,317,176,334,144
3.600,26,0.0,20.600000000000037,342,176,340,144
3.617,33,0.0,20.70000000000004,311,194,338,148
3.633,27,0.0,20.80000000000004,328,159,339,143
3.650,33,0.0,20.90000000000004,309,163,338,147
3.667,31,0.0,21.000000000000043,320,173,335,149
3.683,28,0.0,21.100000000000044,325,178,335,151
3.700,31,0.0,21.200000000000045,361,189,341,151
3.717,32,0.0,21.300000000000047,300,203,337,155
3.733,32,0.0,20.40000000000005,276,224,339,164
3.750,39,0.0,19.50000000000005,273,180,335,166
3.767,38,0.0,18.60000000000005,294,192,336,170
3.783,42,0.0,17.700000000000053,285,199,339,174
3.800,37,0.0,16.800000000000054,278,196,342,176
3.817,37,0.0,15.900000000000054,285,199,343,179
3.833,36,0.0,15.000000000000053,275,197,338,183
3.850,37,0.0,14.100000000000053,292,192,335,186
3.867,26,0.0,13.899999999999933,299,179,334,186
3.883,26,0.0,13.999999999999932,326,159,338,188
3.900,33,0.0,14.099999999999932,275,175,332,192
3.917,35,0.0,14.199999999999932,298,169,331,194
3.933,54,0.0,14.299999999999931,307,180,328,195
3.950,43,0.0,14.399999999999931,306,168,328,198
3.967,46,0.0,14.49999999999993,303,168,325,202
3.983,57,0.0,14.59999999999993,306,162,322,202
4.000,39,0.0,14.69999999999993,300,194,326,221,4,32.3
4.017,34,0.0,14.79999999999993,273,201,321,229
4.033,33,0.0,13.89999999999993,285,210,316,228
4.050,31,0.0,13.999999999999929,272,214,316,234
4.067,33,0.0,14.099999999999929,278,209,320,236
4.083,30,0.0,14.199999999999928,297,196,322,240
4.100,33,0.0,14.299999999999928,322,191,325,242
4.117,26,0.0,14.399999999999928,304,226,319,250
4.133,43,0.0,14.499999999999927,280,210,322,247
4.150,32,0.0,14.599999999999927,302,192,327,244
4.167,30,0.0,14.699999999999926,281,210,326,240
4.183,31,0.0,14.799999999999926,288,207,326,240
4.200,33,0.0,14.899999999999926,264,208,315,242
4.217,29,0.0,14.999999999999925,286,204,322,242
4.233,29,0.0,15.099999999999925,300,198,321,242
4.250,29,0.0,15.199999999999923,319,180,327,237
4.267,34,0.0,15.299999999999924,271,195,326,234
4.283,31,0.0,15.399999999999926,286,198,327,234
4.300,26,0.0,15.499999999999927,315,177,328,229
4.317,32,0.0,15.599999999999929,286,154,325,224
4.333,33,0.0,15.69999999999993,295,172,328,221
4.350,28,0.0,15.799999999999931,328,162,331,224
4.367,28,0.0,15.899999999999933,295,188,329,230
4.383,27,0.0,15.999999999999934,272,144,326,227
4.400,33,0.0,16.099999999999937,295,158,323,226
4.417,32,0.0,15.199999999999937,298,154,321,224
4.433,32,0.0,15.299999999999939,314,157,321,225
4.450,28,0.0,15.39999999999994,368,127,329,220
4.467,28,0.0,14.49999999999994,312,141,322,217
4.483,22,0.0,14.59999999999994,266,165,316,222
4.500,27,0.0,14.699999999999939,275,182,312,224
4.517,28,0.0,14.799999999999939,270,180,310,221
4.533,31,0.0,14.899999999999938,312,167,313,218
4.550,32,0.0,14.999999999999938,275,178,306,222
4.567,34,0.0,14.099999999999937,279,143,302,219
4.583,31,0.0,14.199999999999937,292,156,300,216
4.600,36,0.0,14.299999999999937,293,180,300,215
4.617,28,0.0,14.399999999999936,316,197,306,221
4.633,25,0.0,14.499999999999936,334,184,310,222
4.650,29,0.0,13.599999999999936,301,145,307,216
4.667,35,0.0,12.699999999999935,304,158,307,214
4.683,31,0.0,12.099999999999968,341,182,306,215
4.700,40,0.0,12.199999999999967,321,167,305,216
4.717,35,0.0,12.299999999999967,332,176,306,214
4.733,38,0.0,12.399999999999967,277,140,297,212
4.750,35,0.0,12.499999999999966,271,177,298,210
4.767,35,0.0,12.599999999999966,311,165,304,207
4.783,35,0.0,12.699999999999966,309,175,306,204
4.800,46,0.0,12.799999999999965,291,178,305,208
4.817,35,0.0,12.899999999999965,297,183,305,213
4.833,34,0.0,12.999999999999964,302,139,305,212
4.850,32,0.0,13.099999999999964,326,139,306,216
4.867,43,0.0,13.199999999999964,298,154,304,216
4.883,33,0.0,13.299999999999963,288,168,299,219
4.900,28,0.0,13.399999999999963,295,195,302,222
4.917,26,0.0,13.499999999999963,298,198,302,222
4.933,32,0.0,13.599999999999962,311,197,302,222
4.950,27,0.0,13.699999999999962,289,214,298,227
4.967,28,0.0,13.799999999999962,286,187,292,231
4.983,22,0.0,13.899999999999961,330,207,298,234
5.000,28,0.0,13.999999999999961,349,212,301,235,5,31.483333333333334
5.017,29,0.0,14.09999999999996,336,184,300,233
5.033,25,0.0,14.19999999999996,281,199,294,234
5.050,24,0.0,14.29999999999996,297,189,295,231
5.067,31,0.0,14.39999999999996,306,193,298,231
5.083,29,0.0,14.49999999999996,290,183,299,229
5.100,31,0.0,14.599999999999959,322,181,302,229
5.117,30,0.0,14.699999999999958,280,206,299,230
5.133,34,0.0,14.799999999999958,264,175,295,227
5.150,28,0.0,14.899999999999958,246,198,293,228
5.167,35,0.0,14.999999999999957,271,177,293,225
5.183,35,0.0,15.099999999999957,274,176,293,223
5.200,30,0.0,15.199999999999958,297,187,295,225
5.217,29,0.0,15.29999999999996,306,204,296,227
5.233,29,0.0,15.399999999999961,294,194,296,228
5.250,27,0.0,15.499999999999963,283,185,295,226
5.267,32,0.0,15.599999999999964,310,188,295,225
5.283,29,0.0,15.699999999999966,291,193,294,229
5.300,27,0.0,15.799999999999967,304,211,291,235
5.317,27,0.0,15.899999999999968,269,203,289,235
5.333,30,0.0,15.99999999999997,274,191,287,235
5.350,22,0.0,16.099999999999973,277,212,287,235
5.367,27,0.0,16.199999999999974,275,186,286,233
5.383,29,0.0,16.299999999999976,255,171,285,229
5.400,26,0.0,16.399999999999977,274,180,286,229
5.417,23,0.0,16.49999999999998,258,193,285,229
5.433,23,0.0,16.59999999999998,295,193,287,229
5.450,25,0.0,16.69999999999998,304,198,288,229
5.467,25,0.0,16.799999999999983,292,179,289,231
5.483,27,0.0,16.899999999999984,294,166,290,232
5.500,33,0.0,16.999999999999986,297,178,290,232
5.517,32,0.0,17.099999999999987,300,179,291,232
5.533,32,0.0,17.19999999999999,301,188,291,232
5.550,28,0.0,17.29999999999999,313,194,294,231
5.567,29,0.0,17.39999999999999,314,193,293,232
5.583,27,0.0,17.499999999999993,348,173,295,229
5.600,36,0.0,17.599999999999994,292,174,295,229
5.617,27,0.0,17.699999999999996,297,184,295,231
5.633,31,0.0,17.799999999999997,331,192,297,231
5.650,29,0.0,17.9,328,198,300,228
5.667,34,0.0,18.0,323,208,298,229
5.683,26,0.0,18.1,277,175,296,226
5.700,37,0.0,18.200000000000003,303,167,297,223
5.717,33,0.0,18.300000000000004,320,202,298,223
5.733,33,0.0,18.400000000000006,326,185,299,224
5.750,28,0.0,18.500000000000007,320,201,298,225
5.767,28,0.0,18.60000000000001,321,196,301,227
5.783,37,0.0,18.70000000000001,314,195,303,223
5.800,35,0.0,18.80000000000001,351,181,306,222
5.817,25,0.0,18.900000000000013,318,191,302,223
5.833,25,0.0,19.000000000000014,294,194,299,223
5.850,24,0.0,19.100000000000016,307,182,301,222
5.867,31,0.0,19.200000000000017,313,177,304,220
5.883,27,0.0,19.30000000000002,287,232,303,225
5.900,30,0.0,19.40000000000002,289,219,302,226
5.917,31,0.0,19.50000000000002,275,210,299,228
5.933,36,0.0,19.600000000000023,291,208,298,228
5.950,32,0.0,19.700000000000024,288,218,300,228
5.967,37,0.0,19.800000000000026,293,210,299,227
5.983,36,0.0,19.900000000000027,330,197,301,225
6.000,42,0.0,20.00000000000003,303,186,303,223,6,29.816666666666666
6.017,38,0.0,20.10000000000003,276,184,302,221
6.033,35,0.0,20.20000000000003,291,204,302,222
6.050,33,0.0,20.300000000000033,299,181,307,217
6.067,46,0.0,20.400000000000034,296,201,305,219
6.083,38,0.0,20.500000000000036,303,204,308,219
6.100,35,0.0,20.600000000000037,327,190,309,219
6.117,36,0.0,20.70000000000004,315,203,308,218
6.133,40,0.0,20.80000000000004,311,167,308,215
6.150,28,0.0,20.90000000000004,305,173,306,215
6.167,41,0.0,21.000000000000043,330,172,308,213
6.183,38,0.0,21.100000000000044,294,165,307,211
6.200,38,0.0,21.200000000000045,274,180,306,209
6.217,35,0.0,21.300000000000047,271,192,304,213
6.233,32,0.0,21.40000000000005,291,206,305,214
6.250,29,0.0,21.50000000000005,312,208,308,217
6.267,33,0.0,21.60000000000005,343,164,310,214
6.283,35,0.0,21.700000000000053,321,168,308,215
6.300,32,0.0,21.800000000000054,302,190,307,216
6.317,31,0.0,21.900000000000055,293,190,306,216
6.333,35,0.0,22.000000000000057,344,190,309,215
6.350,41,0.0,22.10000000000006,318,180,308,215
6.367,39,0.0,22.20000000000006,329,197,308,215
6.383,36,0.0,22.30000000000006,293,196,307,217
6.400,39,0.0,22.400000000000063,314,187,310,216
6.417,31,0.0,22.500000000000064,282,189,309,217
6.433,39,0.0,22.600000000000065,324,171,311,216
6.450,31,0.0,22.700000000000067,338,150,315,213
6.467,44,0.0,22.800000000000068,315,160,316,211
6.483,35,0.0,22.90000000000007,305,152,314,211
6.500,39,0.0,23.00000000000007,305,177,313,211
6.517,35,0.0,23.100000000000072,288,200,310,214
6.533,39,0.0,23.200000000000074,318,172,310,215
6.550,32,0.0,23.300000000000075,314,170,311,219
6.567,39,0.0,23.400000000000077,295,203,310,219
6.583,36,0.0,23.500000000000078,277,170,307,217
6.600,38,0.0,23.60000000000008,273,159,306,213
6.617,33,0.0,23.70000000000008,295,189,309,218
6.633,39,0.0,23.800000000000082,292,190,307,219
6.650,32,0.0,23.900000000000084,303,163,308,216
6.667,46,0.0,24.000000000000085,280,176,306,215
6.683,30,0.0,24.100000000000087,318,225,308,222
6.700,32,0.0,24.200000000000088,322,206,311,221
6.717,34,0.0,24.30000000000009,297,167,311,219
6.733,43,0.0,24.40000000000009,300,178,311,217
6.750,35,0.0,24.500000000000092,242,230,308,218
6.767,34,0.0,24.600000000000094,278,226,307,218
6.783,31,0.0,24.700000000000095,337,195,312,216
6.800,43,0.0,24.800000000000097,294,169,309,213
6.817,35,0.0,24.900000000000098,304,182,309,213
6.833,32,0.0,25.0000000000001,315,164,309,211
6.850,35,0.0,25.1000000000001,327,153,309,208
6.867,39,0.0,25.200000000000102,305,158,309,207
6.883,33,0.0,25.300000000000104,293,193,308,208
6.900,35,0.0,25.400000000000105,317,170,310,208
6.917,39,0.0,25.500000000000107,299,161,309,207
6.933,47,0.0,25.600000000000108,291,150,307,207
6.950,38,0.0,25.70000000000011,296,166,308,205
6.967,45,0.0,25.80000000000011,290,166,306,202
6.983,44,0.0,25.900000000000112,308,151,308,200
7.000,39,0.0,26.000000000000114,299,169,307,201,7,36.56666666666667
7.017,36,0.0,26.100000000000115,310,181,306,201
7.033,35,0.0,26.200000000000117,331,147,306,197
7.050,38,0.0,26.300000000000118,328,152,306,200
7.067,46,0.0,26.40000000000012,326,156,305,199
7.083,30,0.0,26.50000000000012,330,157,305,200
7.100,32,0.0,26.600000000000122,345,154,308,199
7.117,39,0.0,26.700000000000124,337,184,309,201
7.133,45,0.0,26.800000000000125,305,167,308,197
7.150,40,0.0,26.900000000000126,300,168,307,198
7.167,49,0.0,27.000000000000128,305,172,307,198
7.183,47,0.0,27.10000000000013,321,151,309,196
7.200,46,0.0,27.20000000000013,321,167,310,195
7.217,46,0.0,27.300000000000132,305,140,307,194
7.233,54,0.0,27.400000000000134,290,166,306,194
7.250,49,0.0,27.500000000000135,311,169,306,194
7.267,51,0.0,27.600000000000136,335,165,309,194
7.283,46,0.0,27.700000000000138,286,138,305,193
7.300,51,0.0,27.80000000000014,278,161,305,191
7.317,45,0.0,27.90000000000014,293,130,306,187
7.333,52,0.0,28.000000000000142,323,158,308,188
7.350,38,0.0,28.100000000000144,328,140,310,189
7.367,45,0.0,28.200000000000145,332,142,311,187
7.383,42,0.0,28.300000000000146,310,156,311,188
7.400,48,0.0,28.400000000000148,310,147,312,186
7.417,36,0.0,28.50000000000015,288,144,309,187
7.433,44,0.0,28.60000000000015,302,172,309,187
7.450,45,0.0,28.700000000000152,301,186,309,188
7.467,48,0.0,28.800000000000153,309,155,310,184
7.483,37,0.0,28.900000000000155,307,169,311,187
7.500,37,0.0,29.000000000000156,311,150,312,186
7.517,44,0.0,29.100000000000158,320,155,313,185
7.533,51,0.0,29.20000000000016,324,174,313,185
7.550,36,0.0,29.30000000000016,320,156,313,187
7.567,39,0.0,29.400000000000162,313,165,313,188
7.583,42,0.0,29.500000000000163,305,167,313,187
7.600,44,0.0,29.600000000000165,324,139,311,183
7.617,44,0.0,29.700000000000166,290,167,310,181
7.633,53,0.0,29.800000000000168,310,164,311,180
7.650,45,0.0,29.90000000000017,305,162,311,178
7.667,56,0.0,30.00000000000017,291,187,311,180
7.683,54,0.0,30.100000000000172,298,189,310,179
7.700,49,0.0,30.200000000000173,303,180,311,177
7.717,52,0.0,30.300000000000175,310,183,311,177
7.733,71,0.0,30.400000000000176,264,190,308,180
7.750,42,0.0,30.500000000000178,294,194,306,185
7.767,44,0.0,30.60000000000018,301,171,305,186
7.783,40,0.0,30.70000000000018,311,156,308,185
7.800,46,0.0,30.800000000000182,287,193,307,186
7.817,61,0.0,30.900000000000183,292,198,306,187
7.833,67,0.0,31.000000000000185,318,191,309,185
7.850,54,0.0,31.100000000000186,302,195,308,185
7.867,37,0.0,31.200000000000188,284,183,307,185
7.883,53,0.0,31.30000000000019,292,175,306,186
7.900,58,0.0,31.40000000000019,298,187,305,186
7.917,57,0.0,31.500000000000192,289,175,306,186
7.933,41,0.0,31.600000000000193,306,163,307,184
7.950,55,0.0,31.700000000000195,282,185,307,186
7.967,53,0.0,31.800000000000196,279,181,305,186
7.983,59,0.0,31.900000000000198,316,167,307,183
8.000,40,0.0,32.0000000000002,324,172,308,182,8,46.4
8.017,27,0.0,32.1000000000002,330,165,309,181
8.033,59,0.0,32.2000000000002,314,163,310,182
8.050,56,0.0,32.3000000000002,295,172,310,182
8.067,30,0.0,32.400000000000205,340,160,314,182
8.083,58,0.0,32.500000000000206,311,166,313,181
8.100,30,0.0,32.60000000000021,331,185,314,183
8.117,62,0.0,32.70000000000021,302,173,313,184
8.133,29,0.0,32.80000000000021,326,162,313,185
8.150,45,0.0,32.90000000000021,317,198,313,187
8.167,37,0.0,33.00000000000021,335,182,313,187
8.183,39,0.0,33.100000000000215,345,182,315,186
8.200,53,0.0,33.200000000000216,305,174,314,185
8.217,43,0.0,33.30000000000022,311,173,314,185
8.233,37,0.0,33.40000000000022,312,188,315,187
8.250,35,0.0,33.50000000000022,323,186,314,185
8.267,47,0.0,33.60000000000022,315,181,314,184
8.283,40,0.0,33.70000000000022,321,165,314,182
8.300,35,0.0,33.800000000000225,332,155,314,180
8.317,30,0.0,33.900000000000226,298,168,314,181
8.333,36,0.0,34.00000000000023,317,194,314,184
8.350,25,0.0,34.10000000000023,327,173,313,184
8.367,29,0.0,34.20000000000023,320,131,312,182
8.383,34,0.0,34.30000000000023,307,147,312,182
8.400,35,0.0,34.40000000000023,285,148,312,182
8.417,28,0.0,34.500000000000234,297,148,312,183
8.433,31,0.0,34.600000000000236,311,174,312,184
8.450,27,0.0,34.70000000000024,304,173,313,184
8.467,30,0.0,34.80000000000024,277,125,311,183
8.483,29,0.0,34.90000000000024,292,157,310,185
8.500,36,0.0,35.00000000000024,303,155,311,185
8.517,28,0.0,35.10000000000024,322,173,311,186
8.533,37,0.0,35.200000000000244,295,190,310,187
8.550,28,0.0,35.300000000000246,323,168,313,185
8.567,25,0.0,35.40000000000025,336,167,314,184
8.583,30,0.0,35.50000000000025,331,152,315,184
8.600,35,0.0,35.60000000000025,290,164,313,185
8.617,32,0.0,35.70000000000025,316,161,313,183
8.633,34,0.0,35.80000000000025,293,186,312,184
8.650,29,0.0,35.900000000000254,322,174,313,183
8.667,33,0.0,36.000000000000256,316,142,311,182
8.683,27,0.0,36.10000000000026,354,132,311,181
8.700,29,0.0,36.20000000000026,345,147,312,181
8.717,29,0.0,36.30000000000026,340,164,314,182
8.733,46,0.0,36.40000000000026,302,154,313,181
8.750,34,0.0,36.50000000000026,279,139,311,179
8.767,34,0.0,36.600000000000264,291,175,310,179
8.783,29,0.0,36.700000000000266,328,156,312,178
8.800,36,0.0,36.80000000000027,306,169,311,177
8.817,31,0.0,36.90000000000027,300,167,311,176
8.833,34,0.0,37.00000000000027,343,172,313,177
8.850,25,0.0,37.10000000000027,330,142,313,175
8.867,34,0.0,37.20000000000027,306,169,312,175
8.883,25,0.0,37.300000000000274,326,186,312,177
